timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1592058171859,225,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058171869,238,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058171810,298,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,1185,20,20,298,1,0,MacBook-Pro-de-Jose.local
1592058171888,223,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,1185,20,20,223,1,0,MacBook-Pro-de-Jose.local
1592058171914,228,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,1185,20,20,228,1,0,MacBook-Pro-de-Jose.local
1592058171900,245,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,13159,20,20,245,1,0,MacBook-Pro-de-Jose.local
1592058171971,203,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,1185,20,20,203,1,0,MacBook-Pro-de-Jose.local
1592058171942,239,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,13171,20,20,239,1,0,MacBook-Pro-de-Jose.local
1592058171914,273,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,13171,20,20,273,1,0,MacBook-Pro-de-Jose.local
1592058171952,240,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,13171,20,20,240,1,0,MacBook-Pro-de-Jose.local
1592058171998,217,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,1185,20,20,217,1,0,MacBook-Pro-de-Jose.local
1592058171927,290,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,13171,20,20,290,1,0,MacBook-Pro-de-Jose.local
1592058171993,224,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172006,224,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058171965,265,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,13171,20,20,265,1,0,MacBook-Pro-de-Jose.local
1592058172046,207,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172031,237,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172051,239,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172107,183,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172080,211,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,1185,20,20,211,1,0,MacBook-Pro-de-Jose.local
1592058171986,317,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,13183,20,20,317,1,0,MacBook-Pro-de-Jose.local
1592058172084,247,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,13222,20,20,247,1,0,MacBook-Pro-de-Jose.local
1592058172145,187,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,1197,20,20,187,1,0,MacBook-Pro-de-Jose.local
1592058172108,210,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172142,199,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172174,199,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172192,199,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,1197,20,20,199,1,0,MacBook-Pro-de-Jose.local
1592058172187,206,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,1197,20,20,206,1,0,MacBook-Pro-de-Jose.local
1592058172111,286,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172216,202,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172181,243,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,1197,20,20,243,1,0,MacBook-Pro-de-Jose.local
1592058172217,253,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172230,258,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,1197,20,20,258,1,0,MacBook-Pro-de-Jose.local
1592058172217,290,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,1197,20,20,290,1,0,MacBook-Pro-de-Jose.local
1592058172290,228,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172253,293,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,13195,20,20,293,1,0,MacBook-Pro-de-Jose.local
1592058172230,322,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,13220,20,20,322,1,0,MacBook-Pro-de-Jose.local
1592058172303,255,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,1197,20,20,255,1,0,MacBook-Pro-de-Jose.local
1592058172292,282,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172338,244,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172291,302,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,13183,20,20,302,1,0,MacBook-Pro-de-Jose.local
1592058172338,266,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,1185,20,20,266,1,0,MacBook-Pro-de-Jose.local
1592058172373,238,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172338,277,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,1197,20,20,277,1,0,MacBook-Pro-de-Jose.local
1592058172268,360,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,13170,20,20,360,1,0,MacBook-Pro-de-Jose.local
1592058172392,241,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,1185,20,20,241,1,0,MacBook-Pro-de-Jose.local
1592058172394,240,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,1185,20,20,240,1,0,MacBook-Pro-de-Jose.local
1592058172397,242,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172342,317,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172424,240,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,1185,20,20,240,1,0,MacBook-Pro-de-Jose.local
1592058172488,176,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,1185,20,20,176,1,0,MacBook-Pro-de-Jose.local
1592058172507,161,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,1185,20,20,161,1,0,MacBook-Pro-de-Jose.local
1592058172419,253,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172559,136,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,1185,20,20,136,1,0,MacBook-Pro-de-Jose.local
1592058172546,160,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,1197,20,20,160,1,0,MacBook-Pro-de-Jose.local
1592058172575,135,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172553,167,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,1197,20,20,167,1,0,MacBook-Pro-de-Jose.local
1592058172519,221,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,13210,20,20,221,1,0,MacBook-Pro-de-Jose.local
1592058172471,278,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,13197,20,20,278,1,0,MacBook-Pro-de-Jose.local
1592058172604,164,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172593,181,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,1197,20,20,181,1,0,MacBook-Pro-de-Jose.local
1592058172615,172,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,1185,20,20,172,1,0,MacBook-Pro-de-Jose.local
1592058172583,204,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,13173,20,20,204,1,0,MacBook-Pro-de-Jose.local
1592058172628,168,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,1197,20,20,168,1,0,MacBook-Pro-de-Jose.local
1592058172634,214,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172611,213,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,13160,20,20,213,1,0,MacBook-Pro-de-Jose.local
1592058172634,232,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172664,217,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172664,220,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172659,234,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,13135,20,20,234,1,0,MacBook-Pro-de-Jose.local
1592058172639,275,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,13135,20,20,275,1,0,MacBook-Pro-de-Jose.local
1592058172720,231,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,1185,20,20,231,1,0,MacBook-Pro-de-Jose.local
1592058172668,283,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172706,255,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,1185,20,20,255,1,0,MacBook-Pro-de-Jose.local
1592058172695,274,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172672,326,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,13195,20,20,326,1,0,MacBook-Pro-de-Jose.local
1592058172768,233,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172711,300,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,13183,20,20,300,1,0,MacBook-Pro-de-Jose.local
1592058172740,275,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,1197,20,20,275,1,0,MacBook-Pro-de-Jose.local
1592058172774,252,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,1185,20,20,252,1,0,MacBook-Pro-de-Jose.local
1592058172749,296,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,1197,20,20,295,1,0,MacBook-Pro-de-Jose.local
1592058172787,261,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172797,251,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,1185,20,20,251,1,0,MacBook-Pro-de-Jose.local
1592058172850,207,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172787,279,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,1197,20,20,279,1,0,MacBook-Pro-de-Jose.local
1592058172850,236,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,1197,20,20,236,1,0,MacBook-Pro-de-Jose.local
1592058172866,242,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172893,217,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,1197,20,20,217,1,0,MacBook-Pro-de-Jose.local
1592058172884,236,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172881,254,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172914,221,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,1197,20,20,221,1,0,MacBook-Pro-de-Jose.local
1592058172951,193,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172969,194,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172951,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058172961,224,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173016,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,1185,20,20,189,1,0,MacBook-Pro-de-Jose.local
1592058173011,194,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,1197,20,20,194,1,0,MacBook-Pro-de-Jose.local
1592058172998,209,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,1197,20,20,209,1,0,MacBook-Pro-de-Jose.local
1592058173048,185,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173026,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173001,252,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,13159,20,20,252,1,0,MacBook-Pro-de-Jose.local
1592058173045,213,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,1185,20,20,213,1,0,MacBook-Pro-de-Jose.local
1592058173111,175,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,1185,20,20,175,1,0,MacBook-Pro-de-Jose.local
1592058173066,226,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,1185,20,20,226,1,0,MacBook-Pro-de-Jose.local
1592058173048,249,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173086,219,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,1185,20,20,219,1,0,MacBook-Pro-de-Jose.local
1592058173057,254,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,13159,20,20,254,1,0,MacBook-Pro-de-Jose.local
1592058173136,204,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,1185,20,20,204,1,0,MacBook-Pro-de-Jose.local
1592058173108,230,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,13171,20,20,230,1,0,MacBook-Pro-de-Jose.local
1592058173121,243,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,13171,20,20,243,1,0,MacBook-Pro-de-Jose.local
1592058173186,187,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173169,217,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173164,226,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,13171,20,20,226,1,0,MacBook-Pro-de-Jose.local
1592058173205,186,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,1185,20,20,186,1,0,MacBook-Pro-de-Jose.local
1592058173136,277,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,13171,20,20,277,1,0,MacBook-Pro-de-Jose.local
1592058173144,273,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,13171,20,20,273,1,0,MacBook-Pro-de-Jose.local
1592058173205,214,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173244,177,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173207,221,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,1185,20,20,221,1,0,MacBook-Pro-de-Jose.local
1592058173258,201,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173297,163,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173253,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,1197,20,20,219,1,0,MacBook-Pro-de-Jose.local
1592058173292,193,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173286,206,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173234,265,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,13222,20,20,265,1,0,MacBook-Pro-de-Jose.local
1592058173311,202,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,1197,20,20,202,1,0,MacBook-Pro-de-Jose.local
1592058173305,224,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173341,204,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173341,239,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,1197,20,20,239,1,0,MacBook-Pro-de-Jose.local
1592058173374,209,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,13233,20,20,209,1,0,MacBook-Pro-de-Jose.local
1592058173364,226,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,1197,20,20,226,1,0,MacBook-Pro-de-Jose.local
1592058173386,228,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,13245,20,20,228,1,0,MacBook-Pro-de-Jose.local
1592058173390,229,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,1197,20,20,229,1,0,MacBook-Pro-de-Jose.local
1592058173418,210,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,1197,20,20,210,1,0,MacBook-Pro-de-Jose.local
1592058173391,252,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173413,239,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,1197,20,20,239,1,0,MacBook-Pro-de-Jose.local
1592058173419,265,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173460,238,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173472,233,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,1185,20,20,233,1,0,MacBook-Pro-de-Jose.local
1592058173421,284,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,13142,20,20,284,1,0,MacBook-Pro-de-Jose.local
1592058173428,293,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173486,241,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173513,227,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,1185,20,20,227,1,0,MacBook-Pro-de-Jose.local
1592058173492,248,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173461,290,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,13142,20,20,290,1,0,MacBook-Pro-de-Jose.local
1592058173499,260,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,1197,20,20,260,1,0,MacBook-Pro-de-Jose.local
1592058173545,228,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173580,195,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,1185,20,20,195,1,0,MacBook-Pro-de-Jose.local
1592058173529,255,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173584,217,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,1197,20,20,217,1,0,MacBook-Pro-de-Jose.local
1592058173591,214,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,1185,20,20,214,1,0,MacBook-Pro-de-Jose.local
1592058173619,191,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,1185,20,20,191,1,0,MacBook-Pro-de-Jose.local
1592058173628,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,1185,20,20,189,1,0,MacBook-Pro-de-Jose.local
1592058173614,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,1197,20,20,219,1,0,MacBook-Pro-de-Jose.local
1592058173643,188,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173705,159,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173653,224,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,1185,20,20,224,1,0,MacBook-Pro-de-Jose.local
1592058173706,171,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,1197,20,20,171,1,0,MacBook-Pro-de-Jose.local
1592058173684,209,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,13160,20,20,209,1,0,MacBook-Pro-de-Jose.local
1592058173721,187,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173740,176,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058173698,230,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,13160,20,20,230,1,0,MacBook-Pro-de-Jose.local
1592058173759,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,1185,20,20,189,1,0,MacBook-Pro-de-Jose.local
1592058173752,210,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,1197,20,20,210,1,0,MacBook-Pro-de-Jose.local
1592058173728,258,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,13172,20,20,258,1,0,MacBook-Pro-de-Jose.local
